Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201811,30300,"Lewiston, ID-WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,245050,0,0.3836,1528,-0.0136,0.1321,150.862069,0,0.1434,3,0,0.2,0.5,-0.5,0.2503,28.5,24.5,6.125,-14,-0.3294,0,-1,,0,,,0,,,0,,,3,0,0.2,0,0,0,-0.4118,0.8009,-0.4324,0.4483,0,0
201811,18620,"Corsicana, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,207500,0,0.1219,1653,0,0.2304,143.8727668,0,0.0399,4,0,1,0,,,90.5,28,0.448,-359,-0.7987,0,,,0,,,0,,,0,,,4,0,1,0,0,0,-0.2914,1.4574,-0.2963,0.2391,0,0
201811,14540,"Bowling Green, KY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,137550,0.0133,-0.5354,1374,0.0273,-0.2371,102.5365104,0.0086,-0.2611,3,0.5,-0.8,0,-1,,60.75,15.75,0.35,18.25,0.4294,0,,,0,,,0,-1,,2,0,,5,0.25,-0.6667,0.6667,-0.3333,0.6667,1.3889,1.6875,0.5968,13.1429,1,0
201811,38620,"Ponca City, OK",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,121675,-0.0498,-0.099,1555.25,-0.0138,0.0047,82.6873385,0,-0.0519,5,0,0.6667,0.2,,-0.4,163.25,-181.25,-0.5261,99.75,1.5709,0,,,0,,,0,,,0,-1,,5,-0.0909,0.6667,0,-0.1,0,0.1886,0.2606,0.1765,-0.2727,0,0
201811,24020,"Glens Falls, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,169950,0,0.0183,1180,-0.0248,-0.1343,128.5562941,-0.0285,-0.0219,42,-0.1064,0.2353,0.3213,1.1578,0.0924,75.25,-42.25,-0.3596,-53.75,-0.4167,14,2.5,2.5,0,,,2,-0.5,-0.5,1,-0.5,-0.6667,43,-0.1224,0.1622,0.0238,-0.0187,-0.0644,-0.191,0.2392,-0.0862,0.0816,0,0
201811,26090,"Holland, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,249050,0,0.3324,1363,0.0215,-0.0047,210.0484262,0.2315,0.3504,18,-0.1818,0.7143,0.1111,-0.3889,-0.611,92.5,-2,-0.0212,26.25,0.3962,0,-1,,0,,,0,-1,,0,,,18,-0.1818,0.7143,0,0,0,-0.3239,0.4881,-0.1429,-0.1176,0,0
201811,49100,"Winona, MN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,294950,0.4049,0.894,1670,0,0.2352,112.5806452,0.0162,-0.0169,3,-0.3333,-0.4545,0,,-1,135.5,36,0.3618,6,0.0463,0,,,0,,,0,,,1,0,-0.5,4,-0.2727,-0.4667,0.3333,0.1111,-0.0303,-0.4686,-0.5763,-0.1159,-0.2989,0,0
201811,32180,"Marshall, MO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,147500,0.0169,0.3791,1426.5,0.0543,0.2921,103.5512934,-0.0338,0.0694,2,-0.2,1,0,,,155,13.25,0.0935,45,0.4091,0,,,0,,,0,,,0,,,2,-0.2,1,0,0,0,-0.2872,2.7222,-0.1316,0.8333,0,0
201811,33340,"Milwaukee-Waukesha-West Allis, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,208775,0.0184,0.1602,1411,0.0032,0.0532,148.2445292,0.032,0.1415,466.5,-0.0342,-0.1345,0.359,-0.0258,0.3301,44.5,0,0,-13.25,-0.2294,126,-0.3,0.1667,0,-1,,74,-0.075,-0.1395,1,,,467.5,-0.0321,-0.1327,0.0021,0.0021,0.0021,-0.0755,0.0658,-0.0575,0.2239,0,0
201811,18260,"Cookeville, TN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,349275,0.7468,0.7468,1380.5,0.0443,0.0443,251.5525719,0.6635,0.6635,3,-0.25,2,0,-1,,117.75,41.5,0.5443,-7.75,-0.0618,0,,,0,,,0,,,0,,,3,-0.25,2,0,0,0,-0.6658,0.8143,-0.4793,-0.1,0,0
201811,23420,"Fresno, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,190012.5,0.0024,0.7918,1234,0.0098,0.214,139.5899631,-0.0305,0.2847,55.5,-0.0089,0.2198,0.3783,-0.0146,0.3771,42,1.5,0.037,-19,-0.3115,30,0.0714,0.3636,0,,,12,0.2,1,15,0.5,0.25,70.5,0.0682,0.2261,0.2703,0.0917,0.0065,-0.1078,0.2099,-0.0981,-0.0124,0,0
201811,16820,"Charlottesville, VA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,184950,-0.0058,-0.0457,1120,0,0.0072,152.2230595,-0.0667,-0.1878,51.5,-0.1345,-0.189,0.1262,0.0731,-0.1565,154,8.5,0.0584,37.75,0.3247,8,0.3333,0,0,,,2,-0.5,-0.5,14,0.0769,-0.1765,65.5,-0.0966,-0.1863,0.2718,0.0534,0.0041,-0.1685,-0.0766,-0.0377,0.0851,0,0
201811,49380,"Worthington, MN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,259950,0,0.9363,1521,0,0.2386,170.8744247,0,0.5912,0,-1,-1,,,,141,37,0.3558,27.5,0.2423,0,,,0,,,0,,,0,,-1,0,-1,-1,,,,-0.9286,-0.9722,,,0,
201811,24500,"Great Falls, MT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,115525,-0.088,-0.3138,1106,-0.0103,-0.0822,102.2634682,-0.0225,-0.3137,24,-0.1273,-0.2131,0.1666,0.1458,0.1294,78,7,0.0986,-6.5,-0.0769,4,1,0,0,,,2,0,0,0,,,24,-0.1273,-0.2131,0,0,0,-0.1674,0.0261,-0.0519,0.46,0,0
201811,20020,"Dothan, AL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,118550,0,-0.359,1392,0,-0.1156,85.12931034,0,-0.2754,1,0,-0.6667,0,-1,-1,49.5,28,1.3023,35,2.4138,0,,,0,,,0,,,0,,,1,0,-0.6667,0,0,0,-0.3729,-0.4478,-0.3729,0.1212,0,0
201811,42420,"Scottsbluff, NE",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,167500,-0.0073,-0.0948,1487,-0.0477,0.1774,113.5846207,0.0447,-0.2246,2,0.3333,-0.3333,0.25,-0.25,,78,3.25,0.0435,-1966.5,-0.9618,0,,,0,,,0,,,0,,,2,0.3333,-0.3333,0,0,0,0.4426,2.3208,0.4426,4.1765,0,0
201811,33980,"Morehead City, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,249050,0.0652,0.0886,1140,0.0068,0.0243,219.7265625,0.0115,0.0617,91.5,0.0339,-0.4281,0.1093,2.8758,-0.2555,176.75,5.25,0.0306,36,0.2558,12,0.5,-0.4,0,,,4,1,0,29,0.0943,0.16,120.5,0.0478,-0.3486,0.3169,0.0175,0.1607,-0.0575,-0.3628,-0.0167,0.1569,1,0
201811,25540,"Hartford-West Hartford-East Hartford, CT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,163275,-0.0041,-0.0102,1227,-0.002,-0.025,128.3465399,-0.0136,-0.0073,735,-0.0619,-0.0329,0.2333,-0.1017,0.0223,71,5.75,0.0881,-0.5,-0.007,154,-0.1809,-0.1047,4,0,0,132,-0.175,-0.0149,0,,,735,-0.0619,-0.0329,0,0,0,-0.0653,0.1223,-0.0221,0.1565,0,0
201811,14740,"Bremerton-Silverdale, WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,482250,0.1451,0.279,1247.5,0.028,0.0366,366.4791781,0.0521,0.2311,6,-0.4,-0.4783,0.5,0.2503,1.3009,47,8.25,0.2129,-1,-0.0208,4,0,,0,,,0,-1,-1,5.5,-0.5417,-0.3529,11.5,-0.4773,-0.425,0.9167,-0.2833,0.1775,-0.0786,-0.3449,0.5521,0.2845,1,0
201811,34260,"Mountain Home, AR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,67225,-0.0823,-0.1592,,,,,,,6.5,-0.1333,0.0833,0.0769,-0.4232,-0.5387,125.25,28,0.2879,-39,-0.2374,0,,,0,,,0,-1,-1,0,,,6.5,-0.1333,0.0833,0,0,0,-0.3761,0.3914,-0.2235,0.32,0,1
201811,31460,"Madera, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_2,130050,-0.0038,-0.3121,1111.75,0.2555,0.0323,131.826742,-0.1129,-0.1205,2.5,0.25,-0.1667,0.6,0.2,0.8001,29.75,-8.25,-0.2171,-73.75,-0.7126,0,,,0,,,0,,,1,,,3.5,0.75,0.1667,0.4,0.4,0.4,0.1429,0.6104,-0.1022,1.4118,1,0
