Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201811,16020,"Cape Girardeau, MO-IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,289950,0,0.16,1840,0,0.1025,162.3549884,0,0.0719,3,0,-0.4,0,,-1,141.5,28,0.2467,-104,-0.4236,0,,,0,,,0,,,0,,,3,0,-0.4,0,0,0,-0.1395,-0.5647,-0.0769,-0.25,0,1
201811,30700,"Lincoln, NE",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,211200,0.0096,0.1248,1518.25,-0.0128,0.1305,147.3377019,0.0161,0.0582,59,-0.0084,0.2041,0.2288,-0.3359,-0.0658,63.75,2.25,0.0366,-12.75,-0.1667,16,-0.1111,1,0,,,6,0,0.5,61,-0.1223,0.4353,120,-0.0698,0.3115,1.0339,-0.1342,0.1666,-0.0111,0.7058,-0.0114,0.4746,1,0
201811,47940,"Waterloo-Cedar Falls, IA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,188750,-0.0409,-0.0541,1693.5,-0.0523,-0.1885,103.3161281,-0.0236,-0.0775,16.5,-0.0571,-0.3265,0.1515,-0.5179,-0.0717,70.75,20.75,0.415,-29,-0.2907,2,,,0,,,4,0,1,7,-0.1765,,23.5,-0.0962,-0.0408,0.4242,-0.0615,0.4242,-0.1076,-0.266,-0.0588,0.1268,1,0
201811,34700,"Muscatine, IA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,174950,0,-0.2209,1655,0,0.1351,105.6797583,0,-0.18,1,0,-0.6667,0,,,98.5,28,0.3972,30,0.438,0,,,0,,,0,,,0,,,1,0,-0.6667,0,0,0,-0.0247,-0.582,-0.0247,0.254,0,0
201811,39420,"Pullman, WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,219300,-0.1014,-0.0234,1638.5,0.0544,-0.2449,153.3147708,-0.0236,0.4819,4,0.3333,,0.25,-0.25,,123.5,-52,-0.2963,-78.5,-0.3886,0,,,0,,,0,,,0,,,4,0.3333,,0,0,,0.377,15.3333,0.0355,,0,0
201811,15700,"Cambridge, MD",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,172545,-0.0143,0.113,1600,0,-0.0725,115.125,-0.1154,0.0234,5.5,-0.1538,-0.5417,0.0909,-0.409,-0.4544,74,26.5,0.5579,-25.25,-0.2544,0,,,0,,,0,,,0,,,5.5,-0.1538,-0.5417,0,0,0,-0.2071,-0.5267,-0.1974,0,0,1
201811,39060,"Pottsville, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,37175,0.1421,0.0102,1367.5,0.0042,-0.043,28.08007149,0.1991,0.2444,41.5,0.2388,-0.6626,0.2289,0.0227,-0.0121,70.5,2,0.0292,-1,-0.014,12,2,-0.5714,0,,,4,-0.6,-0.8,0,,,41.5,0.2388,-0.6626,0,0,0,0.1555,-0.7112,-0.0517,-0.127,0,1
201811,44580,"Sterling, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,239050,0,0.2585,1669,0,0.1216,143.1995207,0,0.1897,1,0,-0.6,0,,-1,245.5,35,0.1663,68.25,0.385,0,,,0,,,0,,,0,-1,,1,-0.6667,-0.6,0,-2,0,-0.0533,-0.6651,-0.0533,-0.1548,0,0
201811,43780,"South Bend-Mishawaka, IN-MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,247450,0.0101,0.3325,1772.5,-0.0042,-0.1153,126.6225649,-0.0031,0.0519,14,-0.0667,0.6471,0.0714,-0.694,-0.8652,104.5,26.5,0.3397,59,1.2967,0,-1,-1,0,-1,,2,-0.75,,0,,,14,-0.0667,0.6471,0,0,0,-0.1544,0.241,-0.0947,-0.2522,0,0
201811,30300,"Lewiston, ID-WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,182750,-0.0151,-0.3688,1404,0,-0.4788,124.6031746,-0.0149,0.1469,3,0.2,0.5,0.3333,-0.5834,,40.5,19,0.8837,-294.5,-0.8791,0,-1,,0,,,0,,,0,,,3,0.2,0.5,0,0,0,-0.282,4.5506,-0.2838,2.7273,0,0
201811,17820,"Colorado Springs, CO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,272399.75,-0.0087,0.0538,1935.25,0.0153,0.0608,140.7252845,0.019,0.0107,119.5,-0.0324,1.4141,0.4016,-0.2189,-0.154,35,5.75,0.1966,-0.5,-0.0141,58,-0.0938,0.2609,0,-1,-1,26,-0.4583,3.3333,41.5,-0.2845,0,161,-0.1129,0.7692,0.3473,-0.1224,-0.4911,-0.0641,1.2171,-0.012,-0.0277,1,0
201811,43140,"Shelby, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,245050,0.4226,0.4007,2077,0.1545,-0.0226,117.9585941,0.1933,0.4331,2,0,0,0.5,0,,29.5,-20.5,-0.41,-12,-0.2892,0,-1,,0,,,0,,,0,,,2,0,0,0,0,0,-0.5079,1.9434,-0.0545,1.9434,0,0
201811,45460,"Terre Haute, IN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,219550,-0.0023,1.3851,1659,0,-0.1138,132.3086197,-0.0023,1.6921,1,0,0,0,-1,,39.5,24.5,1.6333,-65,-0.622,0,,,0,,,0,,,1,,,2,1,1,1,1,1,-0.7335,-0.3258,-0.7335,-0.3258,1,0
201811,13620,"Berlin, NH-VT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,130050,0,0.0281,1358,0.0104,-0.1785,70.42253521,0,-0.1069,3,0,0.5,0,-1,,127.5,77,1.5248,-352.5,-0.7344,0,,,0,,,0,,,0,,,3,0,0.5,0,0,0,-0.0688,2.3208,-0.2658,1.2308,0,0
201811,30660,"Lincoln, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,119950,-0.04,-0.077,2348,0,0,51.06473595,-0.0401,-0.077,1,0,0,0,,-1,377.5,28,0.0801,364,26.963,0,,,0,,,0,,,0,,,1,0,0,0,0,0,-0.5758,-0.8519,-0.5758,-0.8519,0,0
201811,15680,"California-Lexington Park, MD",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,204800,0.0013,-0.1353,1760.5,-0.0611,-0.1682,130.0566306,0.0542,0.0572,44,-0.1111,-0.2281,0.2727,-0.1563,-0.3385,65.5,6,0.1008,19.5,0.4239,6,-0.625,-0.8,0,,,0,-1,-1,0,,,44,-0.1111,-0.2281,0,0,0,-0.0875,-0.1852,0.0208,0.0426,0,0
201811,36660,"Opelousas, LA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,129050,0,-0.2407,1655,0,-0.2625,77.94561934,0,0.0294,1,0,0,0,,,62.5,28,0.8116,-30,-0.3243,0,,,0,,,0,,,0,,,1,0,0,0,0,0,-0.32,-0.1282,-0.32,-0.1282,0,0
201811,36140,"Ocean City, NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,444950,0.0119,0.0349,1359,0.0076,-0.0324,336.9197642,0.0297,0.0686,395.5,0.0575,0.022,0.1984,-0.2542,-0.0217,80.5,1.5,0.019,4.25,0.0557,64,-0.3469,-0.0857,4,-0.5,1,68,-0.2273,1.125,3,0,-0.9645,398.5,0.057,-0.1548,0.0076,-0.0004,-0.2108,-0.2139,0.2019,-0.2536,0.1977,1,1
201811,41740,"San Diego-Carlsbad, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,552050,0.0055,0.071,1551.5,0.0023,0.0045,367.5386414,0.0204,0.0935,621,-0.0387,0.5448,0.4492,-0.0261,-0.0619,37.5,0.25,0.0067,-0.25,-0.0066,282,-0.1754,0.128,16,-0.4286,1,214,-0.2015,0.9455,8.5,-0.4516,,629.5,-0.0484,0.5659,0.0137,-0.0103,0.0137,-0.0971,-0.1585,-0.0657,-0.4553,0,0
201811,20740,"Eau Claire, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,194950,-0.037,0.2557,2044.5,-0.0766,0.1212,90.54613383,0.0253,-0.0305,9,-0.1429,-0.3571,0.3333,2.501,0.8672,86.75,0.5,0.0058,0.25,0.0029,2,,0,0,,,0,-1,-1,0.5,-0.5,,9.5,-0.1739,-0.3214,0.0556,-0.0397,0.0556,0.3048,0.0801,0.4206,0.6887,0,0
201811,35620,"New York-Newark-Jersey City, NY-NJ-PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,739500,0.02,0.1377,1851.5,0.0008,-0.0115,567.5641026,0.032,0.3509,5154,-0.0127,0.2055,0.2225,-0.2304,-0.0863,67.5,-1.5,-0.0217,-6.5,-0.0878,990,-0.259,0.002,38,-0.4063,0.0556,814,-0.1133,0.3344,508,0.003,-0.1188,5662,-0.0113,0.1669,0.0986,0.0015,-0.0363,-0.1114,-0.0412,-0.1059,-0.1915,0,1
201811,21500,"Erie, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,120350,-0.0869,-0.4369,1461.75,-0.0627,-0.1717,89.39149664,-0.0296,-0.2131,21.5,-0.0444,0.0488,0.3023,0.3604,,81.25,-23.25,-0.2225,-31,-0.2762,8,0,,0,,,0,-1,-1,3,1,-0.4,24.5,0.0208,-0.0392,0.1395,0.0729,-0.1044,-0.235,-0.0604,-0.1795,0.0756,0,1
201811,25420,"Harrisburg-Carlisle, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,199950,0.0566,0.29,1765.5,0.0106,-0.0087,106.127795,0.0604,0.1117,237.5,-0.0705,-0.2326,0.1936,-0.267,0.0702,88,7,0.0864,5.5,0.0667,54,-0.2286,-0.3415,4,-0.3333,,38,-0.3214,-0.4412,0,,,237.5,-0.0705,-0.2326,0,0,0,-0.099,-0.2187,-0.0268,0.0686,0,0
201811,31540,"Madison, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,267050,-0.0054,0.0684,1848,-0.0188,-0.0317,133.9731257,-0.0115,0.0374,156,-0.0631,0.1223,0.2051,-0.167,-0.1615,74.5,12,0.192,14.5,0.2417,20,-0.5455,-0.2857,0,-1,,20,-0.4118,0.6667,0,,,156,-0.0631,0.1223,0,0,0,-0.1117,-0.1298,-0.0531,-0.2569,0,0
201811,30260,"Lewisburg, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,153450,0,-0.3023,1703,0,-0.1883,92.7544966,0,-0.0573,8,0,-0.2727,0,,,207.5,21,0.1126,95,0.8444,0,,,0,,,0,,,1,0,,9,0,-0.1818,0.125,0,0.125,0.1697,0.601,0.2045,1.2083,0,0
201811,14260,"Boise City, ID",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,298975,0.0237,0.246,1698.5,-0.0009,0.0736,184.8786327,0.0334,0.1925,68,-0.0423,0.3077,0.3529,0.2223,-0.0343,51.5,1.25,0.0249,8.25,0.1908,20,-0.375,-0.3333,0,-1,,8,-0.2,-0.6,0,,,68,-0.0423,0.3077,0,0,0,-0.1775,0.0046,-0.1436,-0.2412,0,0
201811,23660,"Galesburg, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,152950,-0.0033,-0.1843,1524,0,-0.3615,96.85835645,-0.0037,0.3562,2,0,0,0,,,235,28,0.1353,-3.5,-0.0147,0,,,0,,,0,,,0,,,2,0,0,0,0,0,-0.023,-0.2411,-0.0233,-0.2364,0,0
201811,24780,"Greenville, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,133550,0.0125,0.2869,1533,0.0309,0.0436,84.70377739,0.05,0.2313,23.5,0.0444,0.0682,0.234,-0.4458,-0.3565,55,1.25,0.0233,-22.5,-0.2903,10,-0.2857,0,0,,,2,,-0.5,34,-0.1282,-0.3704,57.5,-0.065,-0.2434,1.4468,-0.2865,-1.0077,-0.1377,-0.0908,-0.1553,-0.044,1,0
201811,10420,"Akron, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,199950,-0.0481,-0.0109,1995,-0.0242,0.0565,93.0042098,-0.0472,-0.0517,79.5,-0.1543,-0.3117,0.2641,-0.0262,0.2204,62.5,5.5,0.0965,-8,-0.1135,20,-0.2857,-0.0909,0,,,12,-0.4545,-0.5385,22.5,-0.2742,0,102,-0.184,-0.2609,0.283,-0.0468,0.0882,-0.1422,0.018,0.009,0.4966,0,0
201811,35740,"Norfolk, NE",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,190000,0.0188,-0.2719,2362,0.002,-0.1831,80.41913633,0.0064,-0.1925,3,0.5,1,0.6667,,1.0003,22.5,-61,-0.7305,-51.25,-0.6949,0,,,0,,,0,,,0,,,3,0.5,1,0,0,0,1.4937,0.3003,0.2243,-0.2957,0,0
201811,46340,"Tyler, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,261175,0.02,0.2145,1990,0.0206,0.029,135.0220264,0.0151,0.2135,32,0.1034,0.641,0.2031,-0.5637,-0.5341,45.5,6.75,0.1742,5,0.1235,0,-1,-1,0,,,6,,,3.5,-0.4615,0.75,35.5,0,0.6512,0.1094,-0.1148,0.0068,-0.2452,0.777,-0.3032,0.3671,0,0
201811,41620,"Salt Lake City, UT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,288950,-0.0108,0.12,1973.75,0.0148,0.1366,153.5607894,-0.0139,0.0125,390.5,0.0077,0.1062,0.3687,-0.2041,0.0453,42,10,0.3125,0.25,0.006,194,0.1412,0.94,22,0,-0.5417,82,-0.4875,0.4643,457.5,-0.0389,-0.0682,848,-0.018,0.0047,1.1716,-0.0568,-0.2194,-0.0936,0.0699,-0.087,0,1,0
201811,46540,"Utica-Rome, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,95000,0.0003,-0.4573,1448,0,-0.0759,65.60773481,0,-0.445,4,0,0.3333,0,,-1,137,22.5,0.1965,81.5,1.4685,0,,-1,0,,,0,-1,,0,,,4,0,0.3333,0,0,0,-0.1684,-0.582,-0.0545,-0.6119,0,0
201811,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,369545,-0.0147,0.0278,1821,0.0097,-0.0681,203.1288065,-0.0067,0.055,3385.5,-0.095,-0.1407,0.3613,-0.1154,-0.015,44.5,6,0.1558,0,0,1110,-0.2857,-0.2459,58,-0.4912,-0.5735,794,-0.2716,-0.0364,0,,,3385.5,-0.095,-0.1407,0,0,0,0.0464,0.0008,0.1339,0.1759,0,0
201811,34100,"Morristown, TN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,255200,-0.0258,-0.1198,1943,0.0026,0.2189,107.9626941,0.0371,-0.3527,10,-0.2308,-0.3103,0.1999,-0.4803,-0.172,54,-0.5,-0.0092,-28,-0.3415,2,,-0.6667,0,,,2,-0.6667,,2,,-0.2,12,-0.0769,-0.2941,0.2,0.2,0.0276,-0.1394,0.1481,0.0571,0.4051,0,0
201811,42300,"Sault Ste. Marie, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,42050,0,,1146,0,,36.64921466,0,,1,0,,0,,,183.5,28,0.1801,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.0526,,-0.0526,,0,0
201811,44100,"Springfield, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,154950,-0.0258,-0.2053,1736,-0.0302,-0.0389,85.23840627,0.1583,-0.1385,35.5,-0.0274,-0.2283,0.2253,-0.1775,0.091,80.75,19.5,0.3184,-5.25,-0.061,4,-0.5,-0.5,0,,,10,0,0.6667,1.5,0.5,-0.625,37,-0.0133,-0.26,0.0423,0.0149,-0.0447,-0.2499,-0.2457,-0.2222,0.0103,0,0
201811,30820,"Lock Haven, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,50050,0,,1112,0,,44.96402878,0,,1,0,,0,,,225.5,28,0.1418,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.0682,,-0.0682,,0,0
201811,41180,"St. Louis, MO-IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,244300,0.0181,0.0855,1726.5,0.0058,-0.0065,137.3786408,-0.0035,0.0329,396,-0.0341,0.0206,0.2689,0.0402,-0.2035,68,5.5,0.088,19.5,0.4021,84,-0.2632,-0.2881,0,-1,-1,98,-0.2097,0.0889,85.5,-0.0952,-0.0707,481.5,-0.0456,0.0031,0.2159,-0.0146,-0.0212,-0.0847,-0.122,-0.0658,-0.1446,0,0
201811,33300,"Milledgeville, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,249050,0.3244,0.9159,1848,0,0.0213,134.7402597,0,0.7008,1,-0.5,-0.8333,0,-1,-1,99.5,42.5,0.7456,9,0.0994,0,,,0,,,0,,,1,,0,2,0,-0.7143,1,1,0.8333,-0.729,-0.8407,-0.4528,-0.0333,1,0
201811,19940,"Dixon, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,155050,0,0,1472,0,0,105.298913,0,0,1,0,-0.6667,0,,,294.5,28,0.1051,113,0.6226,0,,,0,,,0,,,0,,,1,0,-0.6667,0,0,0,-0.0159,-0.6477,-0.0159,0.069,0,0
201811,23860,"Georgetown, SC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,279275,0.0284,-0.3793,1538.5,-0.0081,-0.039,167.957978,0.0148,-0.2038,160,-0.039,0.2549,0.1094,0.1039,-0.0037,182,-5,-0.0267,-10.75,-0.0558,16,-0.2,1,0,,,10,-0.375,0,0,,,160,-0.039,0.2549,0,0,0,-0.2407,0.2269,-0.2295,0.0444,0,0
201811,20500,"Durham-Chapel Hill, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,276650,-0.0233,0.0621,1791.5,-0.0108,-0.0138,149.6857416,-0.0173,0.1054,180.5,-0.0028,0.6713,0.252,-0.0293,-0.0929,67.75,1.75,0.0265,14.75,0.2783,42,0,0.4,4,-0.6667,-0.6,42,0,1.625,0,,,180.5,-0.0028,0.6713,0,0,0,0.0026,0.3879,-0.0086,-0.1667,0,0
201811,36860,"Ottawa-Peru, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,148475,-0.0201,-0.093,1700,0.0139,0.124,89.51822917,-0.0092,-0.1848,15.5,-0.0882,0.1923,0.1935,-0.1773,0.6782,92,0.5,0.0055,7,0.0824,0,-1,,0,,,0,,,0.5,-0.6667,,16,-0.1351,0.2308,0.0323,-0.056,0.0323,-0.271,0.0736,-0.2361,-0.0833,0,0
201811,42660,"Seattle-Tacoma-Bellevue, WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,443050,-0.0045,0.0185,1557.25,0.004,-0.031,280.5198064,-0.0032,0.1089,313.5,-0.0656,1.1473,0.4194,-0.1341,-0.1669,39,3.25,0.0909,4,0.1143,142,-0.29,0.3148,2,,-0.6667,122,-0.2375,2.05,141.5,-0.1016,-0.1319,455,-0.0771,0.4725,0.4514,-0.0181,-0.6651,-0.0055,0.1592,0.0645,-0.472,1,0
201811,16380,"Celina, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,224975,0.0977,-0.0818,1800,0.0181,0.2216,116.1831732,0.0391,-0.2767,7,-0.2222,-0.3,0,-1,-1,49.5,28,1.3023,-90.25,-0.6458,0,-1,,0,,,0,,,0,,,7,-0.2222,-0.3,0,0,0,-0.7053,-0.2521,-0.6847,0.0938,0,1
201811,15180,"Brownsville-Harlingen, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,387750,-0.0115,-0.0878,1511,-0.003,-0.0277,250.5763604,-0.0131,-0.0283,249.5,-0.0776,-0.1184,0.046,-0.4701,-0.58,188.5,19,0.1121,10.5,0.059,20,2.3333,-0.4444,2,,0,18,-0.25,0.125,0,,,249.5,-0.0776,-0.1184,0,0,0,-0.2112,0.3185,-0.1316,0.4348,0,0
201811,13940,"Blackfoot, ID",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,155050,0,,2310,-0.0013,,67.0995671,0.0012,,0,-1,,,,,,,,,,0,,,0,,,0,,,0,,,0,-1,,,,,-0.6094,,,,0,
201811,35900,"North Wilkesboro, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,159050,-0.2318,-0.0062,1680,-0.0345,,94.64285714,-0.199,,1,-0.5,,0,,,70.5,20.5,0.41,38.5,1.2031,0,,,0,,,0,,,0,,,1,-0.5,,0,0,,-0.543,,-0.0761,,0,0
201811,22420,"Flint, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,199875,-0.0388,0.1259,1539,-0.0381,0.0568,131.1875,0.0018,0.1708,57.5,0.0849,0.4198,0.1826,-0.3756,-0.2214,85.25,26.25,0.4449,12.75,0.1759,18,0.5,2,0,,,10,0,0,3,0,,60.5,0.0804,0.4938,0.0522,-0.0044,0.0522,-0.0223,0.0203,-0.0508,-0.2632,0,0
201811,38240,"Pinehurst-Southern Pines, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,217300,-0.0344,-0.0881,2011.5,-0.0337,-0.0421,131.2240413,0.0783,0.0172,45.5,0,-0.1165,0.2527,1.3014,-0.1024,112.75,-11.75,-0.0944,28.75,0.3423,4,-0.5,-0.7143,0,,,10,-0.1667,1.5,2,1,,47.5,0.0215,-0.0777,0.044,0.022,0.044,0.1796,0.2618,0.1011,0.4627,0,0
201811,49020,"Winchester, VA-WV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,228540,0.016,-0.0083,1793.75,0.0551,-0.1009,127.7655355,0.0079,0.1219,18,-0.4286,-0.4857,0.4166,0.3817,-0.1668,35.5,-9.25,-0.2067,-2,-0.0533,10,0.6667,-0.5455,0,-1,,2,-0.5,-0.6667,0,,,18,-0.4286,-0.4857,0,0,0,-0.1685,-0.4442,0.4634,0.0435,0,0
201811,29260,"La Grande, OR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,311300,-0.004,,1999.25,0,,157.1075498,0.0431,,1,0,,0,,,57.75,17.25,0.4259,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.3922,,-0.3922,,0,0
201811,37140,"Paducah, KY-IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,221300,0.0561,0.086,1589.5,0.0495,-0.0564,118.4469697,0.032,-0.0151,7.5,-0.0625,-0.5455,0.2,,2.3057,133.25,20.25,0.1792,-83.25,-0.3845,2,,,0,,,0,,,0,,,7.5,-0.0625,-0.5455,0,0,0,0.2526,-0.06,0.3448,1.1081,0,0
201811,48540,"Wheeling, WV-OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,156200,-0.0852,-0.102,1550,-0.0457,0.0184,91.78712167,-0.1125,-0.2759,5.5,0.1,0.8333,0.3636,-0.091,-0.4547,43.25,-27.25,-0.3865,16.75,0.6321,2,0,,0,,,0,-1,,2.5,-0.1667,,8,0,1.6667,0.4545,-0.1455,0.4545,0.1199,1.6111,0.1135,0.4246,1,0
201811,42860,"Seneca, SC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,135950,0.0017,-0.0879,1293,0.0183,,104.4083527,-0.0185,,6.5,0,-0.5938,0.2307,2,-0.0769,77.5,13,0.2016,-7.5,-0.0882,0,-1,-1,0,,,0,,,3,-0.25,,9.5,-0.0952,-0.4063,0.4615,-0.1538,0.4615,-0.354,-0.7976,-0.4342,-0.3768,1,1
201811,28300,"Keene, NH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,185050,0,-0.0186,1506,-0.1239,-0.1706,112.3651079,-0.015,0.129,6.5,-0.1333,-0.0714,0,-1,-1,91.5,-54,-0.3711,-56,-0.3797,0,,-1,0,,,0,-1,,0,,,6.5,-0.1333,-0.0714,0,0,0,-0.4854,-0.0615,-0.4344,-0.2887,0,0
201811,48780,"Williston, ND",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,166800,0.0137,-0.1402,1621,0.0994,0.1257,104.3530044,-0.0231,-0.0388,4.5,0.125,0.125,0.2222,,,118.25,20.25,0.2066,-101.25,-0.4613,0,,,0,,,0,,,0,,,4.5,0.125,0.125,0,0,0,0.9226,1.4286,0.8049,1.2424,0,0
201811,34460,"Mount Sterling, KY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,129950,-0.0852,,1627,0,,79.84019668,-0.0853,,0,,,,,,235,195,4.875,,,0,,,0,,,0,,,0,-1,,0,-1,,,,,,,,,0,
201811,19760,"DeRidder, LA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,245050,0,,3707,0,,66.09117885,0,,0,-1,,,,,171,0.5,0.0029,,,0,,,0,,,0,,,0,,,0,-1,,,,,-0.8,,,,0,
201811,40540,"Rock Springs, WY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,130475,0.1859,-0.3445,1600,0.0407,-0.2,84.66868238,0.0448,-0.0036,6,0.5,0.2,0.25,1,,118.5,23.5,0.2474,-38,-0.2428,0,,,0,,,2,,,0,,,6,0.5,0.2,0,0,0,0.922,0.7983,0.1698,0.3478,0,0
201811,31420,"Macon, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,148050,-0.2709,0.1887,1529,-0.38,-0.3309,93.27828387,0.1331,0.5098,1.5,0.5,-0.8125,1.3333,,,11.5,-102.5,-0.8991,-111.5,-0.9065,2,,,0,,,0,,,2,1,,3.5,0.75,-0.5625,1.3333,0.3333,1.3333,,-0.541,,1.5714,1,0
201811,43900,"Spartanburg, SC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,167517.5,0.0029,-0.0652,1588,0,0,102.3236776,-0.0089,-0.0442,60.5,0.1415,1.4694,0.314,0.3316,-0.1452,59.75,-18.25,-0.234,-1.75,-0.0285,16,-0.2727,3,6,0.5,,4,-0.6667,,9.5,0.0556,0.5833,70,0.129,1.2951,0.157,-0.0128,-0.0879,-0.2493,1.2461,-0.3248,0.0822,0,1
201811,47660,"Warrensburg, MO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,78050,-0.3706,-0.2675,1370,-0.2814,-0.1677,56.93430657,-0.0937,-0.1001,2.5,-0.375,1.5,0.3999,-0.2002,-0.2002,141.5,68,0.9252,75.25,1.1358,0,,,0,,,0,,,0,,,2.5,-0.375,1.5,0,0,0,-0.4858,-0.1138,-0.0472,-0.5944,0,0
201811,37460,"Panama City, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_3,457613,0.0162,0.0612,1657.5,-0.0128,-0.014,285.8912665,0.0252,0.0875,322,-0.0529,-0.0168,0.1304,0.0432,-0.2879,117.5,2,0.0173,2.5,0.0217,40,0.6667,-0.375,6,0.5,0.5,28,0.2727,-0.2632,2.5,-0.2857,1.5,324.5,-0.0553,-0.0122,0.0078,-0.0025,0.0047,-0.2121,-0.1066,-0.1667,0,0,0
