Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201811,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,276225,-0.0855,0.1631,2360.25,0.0485,0.5326,114.2537699,-0.0799,0.0894,40,0.0811,-0.6226,0.2,-0.408,-0.2,68.75,7.25,0.1179,-4,-0.055,8,0,-0.6923,2,,,6,-0.25,-0.7692,0,,,40,0.0811,-0.6226,0,0,0,-0.0832,-0.7289,-0.1275,-0.2937,0,0
201811,35840,"North Port-Sarasota-Bradenton, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,4880050,0.4145,0.3983,7908,0.5023,0.4378,617.096611,-0.0585,-0.0275,1,0,0,1,,,26.5,-151,-0.8507,-133,-0.8339,0,,,0,,,0,,,0,,,1,0,0,0,0,0,-0.9863,-0.975,-0.9863,-0.975,0,0
201811,12060,"Atlanta-Sandy Springs-Roswell, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,325050,1.1242,-0.5184,4933.75,0.2673,-0.1818,85.48387097,-0.0418,-0.4725,11.5,2.8333,3.6,0.7391,1.2175,0.2318,20.5,-8,-0.2807,-4.5,-0.18,6,2,2,0,,,0,,,1.5,-0.25,,13,1.6,4.2,0.1304,-0.5362,0.1304,0.4485,0.7611,-0.6154,-0.4686,0,1
201811,13180,"Beaver Dam, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,279950,0,,2962,0,,94.49696151,0,,0.5,-0.5,,0,-1,,29,15.5,1.1481,,,0,,,0,,,0,,,0,,,0.5,-0.5,,0,0,,-0.625,,-0.3125,,0,0
201811,25720,"Heber, UT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,679050,-0.0258,0.5088,4553,0,0.1323,149.1324401,-0.0259,0.3325,3,0,,0,,,240.5,35,0.1703,236.5,59.125,0,,,0,,,0,,,0,,,3,0,,0,0,,0.0139,6.3,0,,0,0
201811,41540,"Salisbury, MD-DE",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,764975,-0.0437,0.0071,3480,-0.0938,0.0767,306.6375734,-0.08,0.0159,3.5,0.1667,0.1667,0.1428,,,116.75,27.25,0.3045,54.25,0.868,0,,,0,,,2,,,0,,,3.5,0.1667,0.1667,0,0,0,0.3667,0.8358,0.1667,0.5909,0,0
201811,20420,"Durango, CO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2950050,0,,65389,0,,45.11462173,0,,1,0,,0,,,71.5,28,0.6437,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.3396,,-0.3396,,0,0
201811,44920,"Summit Park, UT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3000050,0.3953,0.6552,5332,0.0433,0.5495,597.5397225,0.0794,-0.0886,2,0,-0.6,0,,-1,148,28,0.2333,-32.5,-0.1801,0,,,0,,,0,,,0,,,2,0,-0.6,0,0,0,-0.1842,-0.6331,-0.1389,-0.3673,0,0
201811,28020,"Kalamazoo-Portage, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,400050,0,,3411,0,,117.2676634,0,,1,0,,0,,,152.5,28,0.2249,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.3871,,-0.3871,,0,0
201811,24060,"Glenwood Springs, CO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3035050,-0.1322,-0.1041,5204,0.3456,0.4952,692.2614713,-0.2004,-0.2924,4,-0.1111,-0.4667,0,,-1,360,85.5,0.3115,204.25,1.3114,0,,,0,,,0,,,2,0,,6,-0.0769,-0.2,0.5,0.0556,0.5,-0.3964,-0.6973,-0.2857,-0.4186,1,0
201811,31140,"Louisville/Jefferson County, KY-IN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3857000,0,-0.1965,8571,0,0,450,0,-0.1965,1,0,0,0,,-1,362.5,28,0.0837,357,64.9091,0,,-1,0,,,0,,,0,,,1,0,0,0,0,0,-0.2383,-0.8988,-0.2383,-0.8988,0,0
201811,44260,"Starkville, MS",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,192550,-0.0375,-0.0941,3744,0,0,51.41559829,-0.0375,-0.0942,1,0,0,0,,-1,380,17.5,0.0483,353.5,13.3396,0,,,0,,,0,,,0,,,1,0,0,0,0,0,-0.4211,-0.5417,-0.4868,-0.5938,0,0
201811,27920,"Junction City, KS",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,992550,-0.4408,,9713,-0.4004,,87.33199773,-0.203,,2,1,,0.5,,,227.5,-177,-0.4376,,,0,,,0,,,0,,,0,,,2,1,,0,0,,10.75,,4.75,,0,0
201811,13460,"Bend-Redmond, OR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,429950,-0.5087,-0.2523,2156,-0.7674,-0.5247,199.3970315,1.1124,0.5729,0.5,-0.5,-0.5,2,,,13,-201.5,-0.9394,-590.5,-0.9785,0,,,0,,,0,,,0,,,0.5,-0.5,-0.5,0,0,0,,,,,0,0
201811,49620,"York-Hanover, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,114950,0,0.8031,2888,0,0.5586,39.78531856,0,0.0338,1,0,-0.5,0,,-1,105.5,21,0.2485,50.5,0.9182,0,,-1,0,,,0,,,0,,,1,0,-0.5,0,0,0,-0.2121,-0.7143,0.1667,-0.1444,0,0
201811,48900,"Wilmington, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,517550,-0.0143,-0.1702,2733.25,0.034,-0.1166,192.7710019,-0.0665,-0.088,2,-0.4286,-0.6364,0,,,168.25,25.75,0.1807,16.5,0.1087,0,,,0,,,0,,,0,,-1,2,-0.4286,-0.7333,0,0,-0.3636,-0.6026,-0.5404,-0.3231,0.2571,1,0
201811,19660,"Deltona-Daytona Beach-Ormond Beach, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,699050,-0.6115,,2914,-0.4552,,195.5539338,-0.4125,,2,1,,0.5,-0.5,,21.75,0.75,0.0357,,,0,,,0,,,0,,,0,,,2,1,,0,0,,0.816,,-0.4129,,0,0
201811,36580,"Oneonta, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3400050,0,0,4200,0,0,809.5238095,0,0,1,0,0,0,,,2237.5,28,0.0127,364,0.1943,0,,,0,,,0,,,0,,,1,0,0,0,0,0,-0.075,,-0.075,,0,0
201811,39300,"Providence-Warwick, RI-MA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3521300,0.1737,0.1363,5293,0.1783,0.0902,535.233047,0.09,-0.1615,3,-0.4,2,0,-1,,55.5,0,0,-118,-0.6801,0,,,0,,,0,,,0,,,3,-0.4,2,0,0,0,-0.5784,1.593,-0.2952,-0.1395,0,0
201811,41180,"St. Louis, MO-IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,90550,-0.0904,-0.8918,1200,0,-0.5742,75.41666667,-0.0905,-0.8055,2,0,0,0,,-1,66.5,31.5,0.9,3,0.0472,0,,,0,,,0,,,0,,,2,0,0,0,0,0,-0.2821,-0.5152,-0.2821,-0.3488,0,0
201811,30340,"Lewiston-Auburn, ME",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,190050,0,,6938,0,,27.38541366,0,,1,0,,0,,,285.5,28,0.1087,,,0,,,0,,,0,,,0,,,1,0,,0,0,,0.2174,,0.2174,,0,0
201811,27260,"Jacksonville, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,987550,-0.0706,0.5192,3567,0,0.0629,280.5196764,-0.0738,-0.2057,2,0,0,0,-1,,223.5,21,0.1037,132.25,1.4493,0,,,0,,,0,,,0,,-1,2,0,-0.2,0,0,-0.25,-0.4808,0.8621,-0.5138,0.8929,1,0
201811,23820,"Gardnerville Ranchos, NV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,775050,-0.1341,-0.2211,3740,0,0,207.2192513,-0.1341,-0.2212,0,-1,-1,,,,365,6.5,0.0181,342.5,15.2222,0,,,0,,,0,,,0,,,0,-1,-1,,,,-0.9583,-0.9545,,,0,0
201811,29540,"Lancaster, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,150050,-0.0697,-0.7478,1697.5,0,-0.6665,84.60513175,-0.0641,-0.2786,1,-0.5,-0.7778,0,-1,,80.5,31.5,0.6429,-56.5,-0.4124,0,,,0,,,0,,,0,,,1,-0.5,-0.7778,0,0,0,-0.2051,-0.4819,0.3448,0.3805,0,0
201811,18880,"Crestview-Fort Walton Beach-Destin, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1568550,0.3101,0.1618,4254,-0.0437,0.1797,387.9794462,0.0515,-0.1646,7,-0.125,1.3333,0.1428,,,125.5,15,0.1357,-48,-0.2767,2,,,0,,,0,,,0,,,7,-0.125,1.3333,0,0,0,-0.2377,1.5225,-0.1806,0,0,0
201811,29820,"Las Vegas-Henderson-Paradise, NV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,70050,0,-0.9946,,,,,,,1,0,-0.5,0,,,204.5,28,0.1586,-64,-0.2384,0,,,0,,,0,,,0,,,1,0,-0.5,0,0,0,-0.1295,-0.7743,-0.1295,-0.5484,0,0
201811,48580,"Whitewater-Elkhorn, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,774050,-0.0871,-0.2256,5002.5,-0.1942,-0.2677,180.5679582,0.3118,0.0958,6,0.5,2,0.3333,,,155.5,-31.5,-0.1684,-186,-0.5447,0,,,0,,,0,-1,,0,,,6,0.5,2,0,0,0,0.8804,6.9394,0.25,1.6531,0,0
201811,16980,"Chicago-Naperville-Elgin, IL-IN-WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,858244,1.6987,-0.2094,4344,0.7182,-0.0644,203.5554286,0.4977,-0.1602,4,-0.2,-0.5,0.375,0.875,,56.25,3.5,0.0664,-12.75,-0.1848,0,,,0,,,0,,,0,,,4,-0.2,-0.5,0,0,0,-0.3273,-0.3936,-0.2826,0.211,0,0
201811,45300,"Tampa-St. Petersburg-Clearwater, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,4185050,-0.0136,0.8335,5804,0.0207,0.2859,696.2642706,-0.0099,0.3773,4,0.6,1,0.25,0.2506,,67.5,7.5,0.125,-142.5,-0.6786,0,,,2,,,0,,,0,,,4,0.6,1,0,0,0,-0.1056,2.8704,-0.3977,0.9259,0,0
201811,16500,"Centralia, WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,269050,-0.0358,,1770,0,,151.9774011,-0.0359,,1,0,,0,-1,,36.5,24.5,2.0417,,,0,,,0,,,2,,,0,,,1,0,,0,0,,-0.38,,-0.38,,0,0
201811,37860,"Pensacola-Ferry Pass-Brent, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1295050,0,2.5091,3710,0,1.3188,349.0566038,0,0.5135,2,0,1,0,,,126.5,28,0.2843,-134,-0.5144,0,,,0,,,0,,,0,,,2,0,1,0,0,0,-0.3,,-0.3,,0,0
201811,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,627050,-0.0628,0.1698,2739.5,-0.0391,-0.0306,210.3246753,-0.068,0.1527,6,0.2,-0.25,0.1667,,,213.5,1,0.0047,16.5,0.0838,0,,,0,,,0,,,0,,,6,0.2,-0.25,0,0,0,0.1237,-0.261,-0.0789,-0.0789,0,0
201811,41860,"San Francisco-Oakland-Hayward, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,899050,0,,3710.5,0,,241.6423358,0,,1.5,-0.25,,0,,,84.75,27.75,0.4868,,,0,,,0,,,0,,,0,,,1.5,-0.25,,0,0,,-0.0678,,0.2759,,0,0
201811,23940,"Gillette, WY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,154050,0,-0.4188,2880,0,-0.0374,53.47222222,0,-0.3963,4,0,3,0,-1,,48.5,28,1.3659,-245,-0.8348,0,,,0,,,0,,,0,,,4,0,3,0,0,0,-0.2391,10.6667,-0.2273,1.8333,0,0
201811,37460,"Panama City, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2450050,-0.1091,-0.4787,5220,-0.2481,-0.3504,486.2882653,0,-0.2308,4,0,1,0.25,,,195.5,-33.25,-0.1454,121,1.6242,0,,,0,,,0,,,0,,,4,0,1,0,0,0,-0.3696,0.5629,-0.4248,-0.2169,0,0
201811,23460,"Gadsden, AL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,299950,0,,4105,0,,73.05724726,0,,1,0,,0,-1,,61.5,28,0.8358,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.2121,,-0.2121,,0,0
201811,33980,"Morehead City, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1097550,0,-0.0854,2775,0,-0.0593,394.7359844,0,-0.0297,2,0,-0.3333,0,,,577.5,28,0.051,386,2.0157,0,,,0,,,0,,,0,,,2,0,-0.3333,0,0,0,0.0909,-0.6883,0.1,-0.56,0,0
201811,44340,"Statesboro, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,170050,0,-0.9242,,,,,,,4,0,1,0,,,259.5,28,0.121,156.5,1.5194,0,,,0,,,0,,,1,0,,5,0,1.5,0.25,0,0.25,-0.1304,0.0811,-0.0909,-0.4444,1,1
201811,32780,"Medford, OR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,2195050,-0.0023,,7319,0,,299.9043585,-0.0023,,1,0,,0,,,182.5,28,0.1812,,,0,,,0,,,0,,,0,,,1,0,,0,0,,1.7619,,1.7619,,0,0
201811,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1575050,-0.0374,0.1251,3423.25,0.107,-0.1587,465.5456665,-0.1193,-0.0785,34,0.1333,-0.2917,0.4412,-0.0545,1.353,34,-5.5,-0.1392,-41.25,-0.5482,14,-0.2222,1.3333,0,,,4,0,-0.3333,0,,,34,0.1333,-0.2917,0,0,0,0.1577,0.2281,0,0.75,0,0
201811,15260,"Brunswick, GA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1999050,0,-0.1988,4469,0,0,447.3036473,0,-0.1988,1,0,0,0,,,120.5,28,0.3027,-497,-0.8049,0,,,0,,,0,,,0,,,1,0,0,0,0,0,0.3529,2.0667,0.3529,2.0667,0,0
201811,30980,"Longview, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1026050,0,,13109,0,,78.26683958,0,,1,0,,0,,,180.5,28,0.1836,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.1429,,-0.1429,,0,0
201811,39740,"Reading, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,74475,-0.1535,0.0308,2018.25,-0.0114,-0.3363,37.141339,0.0079,1.2705,6.5,-0.381,-0.381,0.2307,-0.1923,0.2116,92.5,-9,-0.0887,13.5,0.1709,2,0,,0,,,0,-1,,0,,,6.5,-0.381,-0.381,0,0,0,-0.3256,-0.2453,-0.0762,0.2933,0,0
201811,27340,"Jacksonville, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,684050,-0.0036,-0.0073,2551,0,-0.2359,268.130145,-0.0037,0.6421,3,0,-0.5,0,,,126.5,28,0.2843,-22.5,-0.151,0,,,0,,,0,,,0,,,3,0,-0.5,0,0,0,-0.5854,-0.66,-0.5926,-0.3125,0,0
201811,36140,"Ocean City, NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,995050,0,-0.0023,2411,0.0312,-0.1686,381.6937553,-0.0056,-0.2689,23,-0.0417,0.4839,0,-1,-1,113.5,30,0.3593,-112.5,-0.4978,0,,-1,0,,,4,0,,0,,-1,23,-0.0417,-0.0612,0,0,-0.5806,-0.4301,0.0874,-0.4268,-0.2985,1,1
201811,18700,"Corvallis, OR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,895050,0,,750,0,,1193.333333,0,,1,0,,0,-1,,47.5,28,1.4359,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.6757,,-0.6757,,0,0
201811,12100,"Atlantic City-Hammonton, NJ",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,119550,0,-0.9334,1828,0,-0.5189,65.37199125,0,-0.8617,0,-1,-1,,,,,,,,,0,,,0,,,0,,,0,,,0,-1,-1,,,,,0.6154,,,0,1
201811,13140,"Beaumont-Port Arthur, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,97550,-0.3035,-0.6504,2428,-0.3529,-0.0994,40.15650741,0.0761,-0.612,1,0,0,1,,,16.5,-63.5,-0.7938,-157,-0.9049,0,,,0,,,0,,,0,,,1,0,0,0,0,0,-1,-1,-1,-1,0,0
201811,12620,"Bangor, ME",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,317258.5,-0.0081,,3528,0,,75.70690994,-0.0131,,2,0,,0,-1,,80.5,24.5,0.4375,,,0,,,0,,,0,,,0,,,2,0,,0,0,,-0.6075,,-0.4579,,0,0
201811,14460,"Boston-Cambridge-Newton, MA-NH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,879050,-0.033,-0.5279,3113,0,-0.2878,339.7590361,0.1981,-0.2645,7,0.75,1.3333,0.5,0.3333,-0.4,32.75,-48.5,-0.5969,15.25,0.8714,0,,-1,0,,,2,0,,0,,,7,0.75,1.3333,0,0,0,3.5985,2.3482,2.0889,0.3495,0,0
201811,42300,"Sault Ste. Marie, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,85050,0.2407,2.3952,2166,0.0117,0.9549,38.91188333,0.2258,0.7245,2,0,1,0,,,273,21,0.0833,202.5,2.8723,0,,,0,,,0,,,0,,,2,0,1,0,0,0,0.4815,-0.4737,0.4615,-0.75,0,0
201811,38340,"Pittsfield, MA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1400050,0.0184,0.0777,4191,-0.1226,-0.3585,334.0491529,0.1125,0.68,1,0,0,0,,,146.5,21,0.1673,81,1.2366,0,,,0,,,0,,,0,,,1,0,0,0,0,0,-0.5854,-0.75,-0.32,-0.75,0,0
201811,28060,"Kalispell, MT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,670050,0,-0.1207,3325.5,-0.0148,-0.1907,200.9626128,0.013,0.0713,1.5,-0.25,-0.4,0,-1,,190.75,26.75,0.1631,-325,-0.6302,0,,,0,,,0,,,0,,,1.5,-0.25,-0.4,0,0,0,-0.2078,1.2593,0.2895,3.0833,0,0
201811,47240,"Vineyard Haven, MA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,1277550,0,,2496,0,,915.042854,0,,2,0,,0,,,165,28,0.2044,,,0,,,0,,,0,,,0,,,2,0,,0,0,,-0.2759,,-0.2759,,0,0
201811,28180,"Kapaa, HI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,3747550,0.0784,0.3627,3832,0.0022,-0.0067,980.3448674,0.0785,0.3753,4,1.6667,3,0.5,0.5001,,25.5,-158,-0.861,-621,-0.9606,0,,,0,,,0,,,0,,,4,1.6667,3,0,0,0,0.7831,17.5,-0.02,5.125,0,0
201811,30780,"Little Rock-North Little Rock-Conway, AR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,64950,0,-0.5359,2496,0,-0.2356,26.00160256,0,-0.3733,1,0,-0.5,0,,-1,309.5,28,0.0995,246,3.874,0,,,0,,,0,,,0,,,1,0,-0.5,0,0,0,0.2273,0.1096,0.2273,1.25,0,0
201811,19060,"Cumberland, MD-WV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,47827,-0.2388,-0.3163,3448,0,0.0725,13.85643852,-0.239,-0.4916,1,0,-0.6667,0,,,63.5,28,0.7887,-187,-0.7465,0,,,0,,,0,,,0,,,1,0,-0.6667,0,0,0,-0.0606,-0.2439,-0.0606,1.3846,0,0
201811,19580,"Defiance, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,292550,0,,3385,0,,86.41063516,0,,1,0,,0,,,201.5,28,0.1614,,,0,,,0,,,0,,,0,,,1,0,,0,0,,-0.2586,,-0.2586,,0,0
201811,14700,"Branson, MO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_5+,485000,0,0.0717,3110.5,0.0027,-0.0659,166.607586,0.0524,0.1182,4,0.1429,-0.5,0.375,-0.3438,-0.1429,34.5,4,0.1311,-75,-0.6849,2,,0,0,,,0,,,0,,-1,4,0.1429,-0.5294,0,0,-0.0625,0.1888,0.0495,-0.0645,1.32,0,0
